ep_num,title,pub_date,pub_datetime,duration,description,explicit,keywords,scraped_date
134,The Flop House: Episode #134 - Upside Down,2013-09-07,2013-09-07T14:00:00Z,70.3,"Unfortunately not the sequel to Topsy-Turvy.
Upside Down is a movie about two young lovers from planets with reverse gravity, and we somehow make it through the whole episode without making a joke about 69-ing. Meanwhile, Stuart gets his annual review, Dan can't stop getting all science-y, Elliott discusses auto-erotic time travel, and... we'll let you enjoy the surprise.]]>",yes,"dan,film,comedy,movies,humor,review,bad,stuart,down,wellington,elliott,mccoy,haglund,upside,kalan,hallie",2017-12-11
133,The Flop House_ Episode #133 - Bullet to the Head,2013-08-24,2013-08-24T14:30:00Z,66.26666666666667,"More accurately, bullet ""in"" the head, and then quickly ""out"" of the head.
Walter Hill has made several great movies in his career. Is Bullet to the Head one of them? Meanwhile, Stuart unveils a new impression in his repertoire, Dan inspires a discussion about the horrors of gorilla sex, and Elliott keeps missing our special celebrity guest.Movies recommended in this episode:Big Brown EyesThe Queen of VersaillesClose Up]]>",yes,"dan,the,film,comedy,to,movies,humor,review,head,bullet,bad,stuart,wellington,elliott,mccoy,stallone,syvester,kalan",2017-12-11
132,The Flop House: Episode #132 - Hansel and Gretel: Witch Hunters,2013-08-10,2013-08-10T17:30:57Z,68.51666666666667,"The prequel to Teen Witch (we assume).
Hansel & Gretel Witch Hunters was produced by Adam McCay, so it was clearly meant as a goof, but is that enough? Meanwhile, Elliott makes an indecent proposal, Dan reveals a startling breadth of knowledge regarding Misty Mundae's acting career, and Stuart lays down the pun laws. Also, the OP's receive the GREATEST GIFT IN THE HISTORY OF MANKIND.

]]>",yes,"dan,and,film,comedy,movies,humor,review,bad,stuart,wellington,elliott,mccoy,hansel,gretel,kalan",2017-12-11
131,The Flop House: Episode #131 - Marmaduke,2013-07-27,2013-07-27T16:00:33Z,67.53333333333333,"We hope the psychic damage we endured was worth it do you guys: we finally caved and watched Marmaduke. Meanwhile, Elliott reveals Marmaduke's historical shenanigans, Stuart's Pacific Rim review gets scatological, and Dan would be indulging in blatant Parade-pandering with his Howard Huge reference, if we hadn't recorded before they endorsed us.0:00 - 0:30 - Introduction and theme.0:31 - 41:38 - Wait, this ISN'T a movie about a duke made out of marmalade?41:39 - 42:17 - Final judgments.41:18 - 43:47 - Some brief shout-outs to our podcast friends.43:48 - 55:06 - Flop House Movie Mailbag55:07 - 1:05:42 - The sad bastards recommend.1:05:43 - 1:07:31 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movies,movie,comics,humor,reviews,bad,stuart,wellington,marmaduke,elliott,mccoy,kalan",2017-12-11
130,The Flop House: Episode #130 - The Scarlet Letter,2013-07-13,2013-07-13T15:00:00Z,68.2,"Ebert was right about you.
0:00 - 0:29 - Introduction and theme.0:30 - 8:00 - We take a long time to reveal something that's revealed in the episode title.8:01 - 40:09 - Nathaniel Hawthorne's timeless classic about bath voyeurism.40:10 - 42:01 - Final judgments.42:02 - 1:00:534 - Flop House Movie Mailbag1:00:35 - 1:05:53 - The sad bastards recommend.1:05:54 - 1:08:11 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movies,humor,review,roger,bad,stuart,wellington,scarlet,elliott,mccoy,letter,ebert,kalan",2017-12-11
129,The Flop House: Episode #129 - A Good Day to Die Hard,2013-06-29,2013-06-29T17:00:00Z,66.38333333333334,"Yippee ki-yay, mother floppers.
0:00 - 0:33 - Introduction and theme.0:34 - 39:03 - An old man goes to Russia and crashes a lot of cars.39:04- 43:35- Final judgments.43:36- 47:14- A word from our sponsor.47:15 - 1:00:59 - Flop House Movie Mailbag1:00:01 - 1:04:41 - The sad bastards recommend.1:04:42 - 1:06:22 - Goodbyes, theme, and outtakes.]]>",no,"dan,film,comedy,movies,humor,review,hard,bad,stuart,wellington,die,elliott,mccoy,kalan",2017-12-11
128,The Flop House: Episode #128 - Red Dawn,2013-06-15,2013-06-15T15:21:54Z,63.583333333333336,"WOOOOLVERIIIINES!
0:00 - 0:32 - Introduction and theme.0:33 - 36:26 - North Korea would've gotten away with it, too, if it wasn't for you meddling kids!36:27 - 37:47- Final judgments.37:48- 43:47 - A word from our sponsor.43:48 - 57:32 - Flop House Movie Mailbag57:33 - 1:02:11 - The sad bastards recommend.1:02:12 - 1:03:34 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movies,humor,north,korea,review,dawn,red,bad,stuart,wellington,elliott,mccoy,kalan",2017-12-11
127,The Flop House: Episode #127 - Safe Haven,2013-06-01,2013-06-01T14:00:00Z,66.33333333333333,"Oh Nicholas Sparks, you're the creepiest!
APOLOGIES for the audio issues in this episode -- specifically Dan's ear-splitting levels. It does get (somewhat) better as the episode goes on.0:00 - 0:48 - Introduction and theme.0:33 - 39:54 - You play a good game, Butler! But do you play... for KEEPS?39:55 - 40:13- A barely-there final judgments.40:14- 43:47 - A word from our sponsor.43:48 - 58:15 - Flop House Movie Mailbag58:16 - 1:04:42 - The sad bastards recommend.1:04:43 - 1:06:19 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movies,humor,review,safe,bad,nicholas,stuart,sparks,wellington,haven,elliott,mccoy,kalan",2017-12-11
126,The Flop House: Episode #126 - Playing for Keeps,2013-05-18,2013-05-18T01:31:43Z,64.2,"The Butler did it.
0:00 - 0:32 - Introduction and theme.0:33 - 34:16 - You play a good game, Butler! But do you play... for KEEPS?34:17 - 36:16- Final judgments.36:17 - 38:43 - A word from our sponsor.38:44 - 53:53 - Flop House Movie Mailbag53:54  - 1:02:17 - The sad bastards recommend.1:02:18 - 1:04:11 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movie,humor,review,soccer,butler,bad,gerard,stuart,wellington,elliott,mccoy,kalan",2017-12-11
125,The Flop House: Episode #125 - Smiley,2013-05-05,2013-05-05T20:35:17Z,69.43333333333334,"Warning: listening to this podcast may result in a Smiley attack.
0:00 - 0:32 - Introduction and theme.0:33 - 32:22 - It takes us even longer than usual to work up the enthusiasm to talk about Smiley.32:23 - 39:25- Final judgments.39:26 - 40:51- Keep on pluggin'.40:52 - 1:00:20- Flop House Movie Mailbag1:00:21 - 1:07:34 - The sad bastards recommend.1:07:35 - 1:09:25 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movie,humor,review,bad,stuart,wellington,elliott,mccoy,smiley,kalan",2017-12-11
124,The Flop House: Episode #124 - Stolen,2013-04-20,2013-04-20T17:24:53Z,69.76666666666667,"NICHOLAS CA-AAAGE!
0:00 - 0:32 - Introduction and theme.0:33 - 36:00 - Some people just feel like home, y'know? Like Nic Cage in Stolen.36:01 - 38:56 - Final judgments..38:57 - 58:32 - Flop House Movie Mailbag58:33- 1:08:11 - The sad bastards recommend.1:08:12 - 1:09:45 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,cage,comedy,movies,humor,review,bad,nicholas,stuart,nic,stolen,wellington,elliott,mccoy,kalan",2017-12-11
123,The Flop House: Episode #123 - That's My Boy,2013-04-06,2013-04-06T15:00:00Z,66.51666666666667,"Boy-wise, whose would you say that is?
0:00 - 0:32 - Introduction and theme.0:33 - 36:29 - Samberg and Sandler. Together alphabetically, now together in real life.36:30 - 42:12 - Final judgments.42:13 - 44:43 - Some housekeeping and plugs.44:44 - 59:55 - Flop House Movie Mailbag59:56 - 1:05:02 - The sad bastards recommend.1:05:03- 1:06:30 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movies,humor,review,my,adam,boy,sandler,bad,stuart,wellington,elliott,mccoy,thats,kalan",2017-12-11
122,The Flop House: Episode #122 - Alex Cross,2013-03-23,2013-03-23T14:00:15Z,61.43333333333333,"The beefy hand of justice!
0:00 - 0:32 - Introduction and theme.0:33 - 39:41- Alex Cross gonna make you jump, jump.39:42 - 43:32 - Final judgments.43:33 - 45:21 - Some brief plugs.45:22 - 55:43 - Flop House Movie Mailbag55:44 - 59:54 - The sad bastards recommend.59:55 - 1:01:25 - Goodbyes, theme, and outtakes.]]>",yes,"dan,perry,james,film,alex,comedy,movies,humor,tyler,review,cross,bad,stuart,wellington,patterson,elliott,mccoy,kalan",2017-12-11
NA,Flop House Classic - Old Dogs,2013-03-12,2013-03-12T13:04:40Z,58.416666666666664,A fan-chosen repeat of a classic episode. Enjoy re-living the misery!]]>,yes,"dan,old,film,episode,comedy,movies,classic,humor,dogs,review,bad,stuart,repeat,wellington,elliott,mccoy,rerun,kalan",2017-12-11
NA,The Flop House: Awards Floptacular 2013!,2013-03-08,2013-03-08T16:14:38Z,61.016666666666666,"0:00 - 0:32 - Floptacular introduction and theme.0:33 - 27:59 - A discussion of this year's Academy Awards. Remember when those were on? Like three weeks ago? Anyone?28:00 - 34:50 - We give out the most prestigious awards in Hollywood, The Floppies.34:51 - 47:34 - A special year-in-review run of recommendations.47:35 - 59:37 - Flop House Movie Mailbag59:38 - 1:01:00 - Goodbyes, theme, and outtakes.]]>",no,"dan,film,comedy,movies,humor,academy,awards,review,oscars,bad,stuart,wellington,elliott,mccoy,kalan,floppies,floptacular",2017-12-11
121,The Flop House: Episode #121 - The Oogieloves in the Big Balloon Adventure,2013-02-23,2013-02-23T14:59:45Z,64.18333333333334,"Dan's surgery kept him from writing up detailed show notes, which is lame, we know. But come on. Between that and Oogieloves, hasn't he suffered enough?]]>",yes,"dan,film,comedy,movies,movie,humor,all,kids,review,things,bad,stuart,wellington,elliott,mccoy,kalan,oogieloves",2017-12-11
120,The Flop House: Episode #120 - The Paperboy,2013-02-09,2013-02-09T15:48:57Z,66.93333333333334,"0:00 - 0:33 - Introduction and theme.0:35 - 40:59 - When we were paperboys, we remember a lot less rough sex.41:00 - 42:38 - Final judgments42:29 - 54:32 - Flop House Movie Mailbag54:33 - 1:03:00 - The sad bastards recommend. 1:03:01 - 1:06:55 - The gang's an asshole to Dan, goodbyes, theme, and outtakes.]]>",yes,"dan,the,film,camp,comedy,movie,humor,review,lee,bad,daniels,stuart,jon,wellington,elliott,mccoy,cusack,kalan,paperboy",2017-12-11
119,The Flop House: Episode #119 - The Odd Life of Timothy Green,2013-01-26,2013-01-26T14:24:45Z,63.016666666666666,"0:00 - 0:34 - Introduction and theme.0:35 - 34:36 - That kid's really turning over a new leaf. A NEW LEAF. GET IT? Aaaaah, you don't get it.34:37 - 37:20 - Final judgments37:21 - 38:06 - Plugs38:07 - 54:29 - The only helpful edition of the Flop House Movie Mailbag54:30 - 1:01:28 - The sad bastards recommend. 1:01:29 - 1:03:00 - Goodbyes, theme, and outtakes.]]>",yes,"dan,of,film,comedy,movies,life,humor,green,review,odd,bad,stuart,timothy,wellington,elliott,mccoy,kalan",2017-12-11
118,The Flop House: Episode #118 - Total Recall,2013-01-12,2013-01-12T14:33:25Z,65.81666666666666,"0:00 - 0:33 - Introduction and theme.0:34 - 42:19 - Hey, Len Wiseman's never made a bad action film starring his wife Kate Beckensale, right? Right?42:20 - 45:14 - Final judgments45:15 - 47:30 - Plugs47:31 - 57:19 - The only helpful edition of the Flop House Movie Mailbag57:2-  - 1:04:00 - The sad bastards recommend. 1:04:01- 1:05:48 - Goodbyes, theme, and outtakes.]]>",no,"dan,film,comedy,movies,humor,review,bad,stuart,total,wellington,elliott,recall,mccoy,kalan",2017-12-11
117,The Flop House: Episode #117 - Seeking Justice,2012-12-29,2012-12-29T16:00:00Z,68.23333333333333,"0:00 - 0:30 - Introduction and theme.0:31 - 37:37 - The Original Peaches ring out 2012 and ring in the New Year with the man who has given us so much: Nicholas Flopolas Cage.37:38 - 40:10 - Final judgments40:11 - 57:57- Flop House Movie Mailbag57:58  - 1:06:20 - The sad bastards recommend. 1:06:21- 1:08:13 - Goodbyes, theme, and outtakes.]]>",yes,"dan,cage,comedy,movies,humor,all,review,things,justice,bad,stuart,seeking,wellington,elliott,mccoy,kalan,nichoals",2017-12-11
116,The Flop House: Episode #116 - Rock of Ages,2012-12-15,2012-12-15T17:09:07Z,65,"0:00 - 0:31 - Introduction and theme.0:32 - 35:10 - Fan favorite Hallie Haglund subs in for Stu in our discussion of the jukebox gloss-fest, Rock of Ages.35:11 - 39:28 - Final judgments39:29 - 56:58 - Flop House Movie Mailbag, with the very first letters DUET.56:59  - 1:03:36 - The sad bastards recommend. 1:03:37- 1:04:59 - Goodbyes, theme, and outtakes.]]>",yes,"dan,of,film,rock,comedy,movie,humor,all,musical,ages,review,things,bad,elliott,mccoy,haglund,kalan,hallie",2017-12-11
115,The Flop House: Episode #115 - Abraham Lincoln: Vampire Hunter,2012-12-02,2012-12-02T17:39:57Z,66.38333333333334,"0:00 - 0:32 - Introduction and theme.0:33 - 41:07 - Abraham Lincoln: Vampire Hunter takes us on a 100% accurate tour through American history.41:08 - 42:32 - Final judgments42:33 - 43:40 - All Things Comedy plugs43:41 - 58:17 - Flop House Movie Mailbag58:18 - 1:05:07 - The sad bastards recommend. 1:05:08 - 1:06:22 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movies,humor,vampires,review,abraham,bad,stuart,lincoln,wellington,elliott,mccoy,kalan",2017-12-11
114,The Flop House: Episode #114 - Abduction,2012-11-16,2012-11-16T01:40:34Z,66.43333333333334,"Due to Election Day and vacation travel scheduling, show notes for this episode are unavailable. Our apologies. Here is a picture of a funny cat: http://tinyurl.com/mhstpx]]>",yes,"dan,film,comedy,movies,humor,review,taylor,abduction,bad,stuart,wellington,elliott,mccoy,lautner,kalan",2017-12-11
113,The Flop House: Episode #113 - The Devil Inside,2012-10-28,2012-10-28T19:48:00Z,59.25,Detailed show notes canceled on account of hurricane.]]>,yes,"dan,comedy,movies,humor,review,bad,stuart,wellington,elliott,mccoy,exorcism,kalan,shocktober",2017-12-11
112,The Flop House: Episode #112 - The Raven,2012-10-13,2012-10-13T15:27:34Z,61.983333333333334,"0:00 - 0:36 - Introduction and SHOCKtober theme.0:37 - 31:33 - Quoth The Raven, ""Wouldn't it be cool if Poe, like, fought a serial killer?!""31:34 - 36:09 - Pumpkin spice flavored final judgments36:10 - 54:18 - Flop House Movie Mailbag54:19 - 59:35 - The sad bastards recommend. 59:36 - 1:01:58 - Goodbyes, theme, and outtakes.]]>",yes,"dan,the,film,edgar,comedy,movies,humor,review,bad,stuart,raven,jon,allan,poe,wellington,elliott,mccoy,cusack,kalan",2017-12-11
111,The Flop House: Episode #111 - A Little Bit of Heaven,2012-09-29,2012-09-29T14:00:00Z,62.766666666666666,"0:00 - 0:32 - Introduction and theme.0:33 - 31:34 - Isn't it always the way? You meet the man of your dreams, and God gives you butt cancer.31:35 - 32:44 - Final judgments32:45 - 41:55 - Some thanks, some plugs, but most importantly: our BIG ANNOUNCEMENT.41:56 - 54:33 - Flop House Movie Mailbag54:35 - 1:00:53 - The sad bastards recommend. 1:00:54 - 1:02:45 - Goodbyes, theme, and outtakes.]]>",yes,"dan,of,film,comedy,movies,a,humor,all,heaven,review,things,little,bad,stuart,wellington,bit,elliott,mccoy,kalan",2017-12-11
110,The Flop House: Episode #110 - Battleship,2012-09-15,2012-09-15T14:30:00Z,64.93333333333334,"0:00 - 0:32 - Introduction and theme.0:33 - 37:37 - A movie as bloated and overlong as Battleship deserves one of our most bloated and overlong discussions, right?37:38 - 40:07 - Final judgments40:08 - 42:33 - A plug for our live panel show, and a discussion that honestly probably should have been cut from the podcast.42:34 - 55:54 - Flop House Movie Mailbag55:55 - 1:29:59- The sad bastards recommend. 1:30:00 - 1:04:55 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movie,based,on,humor,game,review,board,bad,stuart,wellington,elliott,hasbro,mccoy,battleship,kalan",2017-12-11
109,The Flop House: Episode #109 - Journey 2 The Mysterious Island,2012-09-01,2012-09-01T12:00:00Z,61.233333333333334,"Apologies for the lack of more detailed show notes, as 2/3 of the Flop House are busy traveling for the GOP and Democratic conventions.]]>",yes,"dan,film,2,comedy,movie,humor,review,bad,stuart,journey,jules,verne,wellington,elliott,mccoy,kalan",2017-12-11
108,The Flop House: Episode #108 - Passion Play,2012-08-19,2012-08-19T16:00:06Z,60.46666666666667,"0:00 - 0:33 - Introduction and theme.0:34 - 35:10 - At least Passion Play is the first Megan Fox movie that's not bad BECAUSE of Megan Fox. That's gotta be worth something, right?35:11 - 38:26 - Final judgments38:27 - 55:05 - Flop House Movie Mailbag55:06 - 59:24 - The sad bastards recommend. 59:25 - 1:00:27 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,mickey,comedy,movies,humor,review,play,fox,passion,bill,bad,stuart,murray,wellington,megan,elliott,rourke,mccoy,kalan",2017-12-11
107,The Flop House: Episode #107 - Ghost Rider: Spirit of Vengeance,2012-08-05,2012-08-05T13:12:07Z,62.36666666666667,"0:00 - 0:36 - Introduction and theme.0:37 - 33:57 - It's not much of a Ghost Rider movie, but at least it has spirit.33:58 - 38:55 - A recap supercut, followed by Final judgments38:56 - 53:35 - Flop House Movie Mailbag53:36 - 1:00:35 - The sad bastards recommend. 1:00:36 - 1:02:21 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,cage,comedy,movies,comics,humor,marvel,review,ghost,bad,rider,nicholas,stuart,wellington,elliott,mccoy,kalan",2017-12-11
106,The Flop House: Episode #106 - Immortals,2012-07-21,2012-07-21T14:37:00Z,59.38333333333333,"0:00 - 0:32 - Introduction and theme.0:33 - 3:57 - After a brief interjection from ""The Top House,"" we take on the perversion of Greek mythology, Immortals.32:55 - 36:20 - Final judgments36:21 - 51:50 - Flop House Movie Mailbag51:51 - 1:01:52 - The sad bastards recommend. 57:19 - 59:22 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movies,humor,mythology,review,greek,bad,stuart,wellington,elliott,mccoy,kalan,immortals",2017-12-11
105,The Flop House: Episode #105 - A Thousand Words,2012-06-30,2012-06-30T17:00:00Z,64.43333333333334,"0:00 - 0:37 - Introduction and theme.0:38 - 3:57 - Some talk of Dan's stubble and much talk of his national TV debut3:58 - 32:45 - A discussion of A Thousand Words, the movie that we assume resulted from Eddie Murphy not wanting to learn a lot of lines.32:46 - 35:53 - Final judgments35:54 - 51:50 - Flop House Movie Mailbag51:51 - 1:01:52 - The most interrupt-y sad bastards recommend ever!. 1:01:53 - 1:04:25 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movies,a,humor,words,review,murphy,eddie,bad,stuart,wellington,elliott,mccoy,thousand,kalan",2017-12-11
104,The Flop House: Episode #104 - Atlas Shrugged,2012-06-17,2012-06-17T14:35:28Z,62.833333333333336,"0:00 - 0:29- Introduction and theme.0:30 - 2:12 - We re-introduce guest host Zhubin Parang2:14 - 36:55 - Hey look everyone! It's a dopey thing that people have based their whole philosophy on.36:56 - 40:34 - Final judgments40:35 - 56:46 - Flop House Movie Mailbag50:18 - 1:01:13 - The sad bastards recommend1:01:14 - 1:02:49 - Goodbyes, theme, and outtakes]]>",yes,"dan,film,comedy,movies,humor,review,atlas,ayn,rand,bad,elliott,mccoy,objectivism,shrugged,kalan,zhubin,parang",2017-12-11
103,The Flop House: Episode #103 - One For the Money,2012-06-03,2012-06-03T16:30:34Z,60.06666666666667,"0:00 - 0:48- Introduction, live show reminder, and theme.0:49 - 4:23 - More nonsense than usual.4:24 - 36:18 - When you think ""bounty hunter"" you think Katherine Heigl. 36:19 - 38:55 - Final judgements38:56 - 50:17 - Flop House Movie Mailbag50:18 - 58:52 - The sad bastards recommend. 58:53 - 1:00:03 - Goodbyes, theme, and outtakes.]]>",yes,"dan,the,film,money,comedy,movies,humor,for,one,review,bad,stephanie,stuart,katherine,heigl,wellington,elliott,mccoy,plum,kalan",2017-12-11
102,The Flop House: Episode #102 - Cowboys & Aliens,2012-05-19,2012-05-19T14:28:29Z,60.516666666666666,"0:00 - 0:31- Introduction and theme.0:32 - 2:15 - Stu talks Puerto Rico and celebrity beefs  2:16 - 36:29 - 'Allo 'allo, it's me, Danyul Craig, wot's all these Cowboys & Aliens, then?36:30 - 37:50 - Final judgements37:51 - 53:00 - Flop House Movie Mailbag53:01 - 59:21 - The sad bastards recommend. 59:22 - 1:00:30 - Goodbyes, theme, and outtakes.]]>",yes,"dan,and,film,comedy,movies,humor,craig,aliens,review,daniel,bad,stuart,cowboys,wellington,elliott,mccoy,kalan",2017-12-11
101,The Flop House: Episode #101 - The Last Godfather,2012-05-05,2012-05-05T00:02:07Z,64.45,"0:00 - 0:35- Introduction and theme.0:36 - 9:15 - Our guest, Al Madrigal, regales us with tales of what it's like to actually appear in a Flop House-quality film.  9:16 - 49:40 - A discussion of The Last Godfather, a Korean comedy star's attempt to conquer the American market. As crossovers go, it's at least as successful as ""Rappin' Rodney.""49:41 - 51:27 - Final judgements51:28 - 1:02:00 - Al talks Craigslist moviemaking, and the sad bastards recommend. 1:02:01 - 1:04:26 - A plug, goodbyes, theme, and outtakes.]]>",yes,"dan,the,film,comedy,movies,humor,review,al,madrigal,last,bad,harvey,elliott,godfather,mccoy,kalan,keitel",2017-12-11
100,The Flop House: Episode #100 - Tango & Cash,2012-04-21,2012-04-21T21:21:20Z,68.01666666666667,"0:00 - 0:44 - Introduction and theme.0:45 - 3:50 - We waste a little time celebrating a meaningless milestone3:51 - 44:04 - A discussion of America's filmmaking apex: Tango & Cash44:05 - 1:00:00 - The Flop House Movie Mailbag1:00:01 - 1:06:431:06:44 - 1:08:00 - Goodbyes, theme, and outtakes.]]>",yes,"dan,comedy,movies,humor,action,review,russell,80s,bad,cash,stuart,tango,wellington,kurt,elliott,mccoy,sylvester,stallone,kalan",2017-12-11
99,The Flop House: Episode #99 - The Three Musketeers,2012-04-07,2012-04-07T13:45:32Z,63.016666666666666,"0:00 - 0:36 - Introduction and theme.0:37 - 5:37 - We discuss In Time's ""Olivia Wildegate"" scandal5:38 - 34:34 - The Three Musketeers has inspired at least twenty full-length film adaptations and many more sequels, shorts, and cartoons. It is timeless tale, impossible to ruin. This film does its damnedest.  34:35 - 38:19 - Final judgements38:20 - 51:20 - Flop House Movie Mailbag51:21 - 1:00:09  - Our longest recommendations in a while1:00:10 - 1:03:00 - Plugs, theme, and outtakes.]]>",yes,"dan,paul,film,anderson,three,comedy,movies,humor,reviews,bad,stuart,wellington,elliott,mccoy,ws,musketeers,kalan",2017-12-11
98,The Flop House: Episode #98 - In Time,2012-03-23,2012-03-23T14:32:44Z,64.9,But there was time! Time enough... at last!]]>,yes,"dan,time,amanda,film,justin,comedy,movies,in,humor,review,timberlake,bad,stuart,jt,wellington,elliott,mccoy,kalan,seyfried",2017-12-11
97,The Flop House: Episode #97 - Awards Floptacular 2012,2012-03-04,2012-03-04T16:41:54Z,70.05,"0:00 - 0:33 - Introduction and theme.0:34 - 34:00 - We discuss The Academy of Motion Picture Arts and Sciences' top honor. You know, the one they entrusted to Billy Crystal.34:01 - 44:29 - We bestow the most coveted of all awards: The Floppies.44:30 - 1:00:02 - Flop House Movie Mailbag1:00:03 - 1:07:40  - Some year-end recommendations from 20111:07:41 - 1:10:02 - Plugs, theme, and outtakes.]]>",yes,"dan,film,comedy,movie,in,billy,humor,academy,awards,review,reviews,year,crystal,end,oscars,bad,stuart,wellington,elliott,mccoy,kalan",2017-12-11
96,The Flop House: Episode #96 - Dream House,2012-02-18,2012-02-18T15:38:43Z,62.083333333333336,"0:00 - 0:32 - Introduction and theme.0:33 - 2:50 - The peaches reacquaint themselves with each other and this thing called ""podcasting.""2:51 - 30:20 - We discuss Nic Cage's latest Flop House joint, Trespass, which approached Delgo levels of failure.30:21- 34:18 - Final judgments34:19 - 50:00  - Flop House Movie Mailbag50:01 - 57:29 - The sad bastards recommend.57:30 - 1:02:04- Plugs, theme, and outtakes.]]>",yes,"dan,film,good,house,comedy,movie,humor,craig,review,dream,daniel,bad,stuart,its,so,wellington,elliott,mccoy,kalan",2017-12-11
95,The Flop House: Episode #96 - Trespass,2012-01-28,2012-01-28T17:18:20Z,59.46666666666667,"0:00 - 0:33 - Introduction and theme.0:34 - 6:41 - We introduce our special guest, fellow Daily Show writer Zhubin Parang, and extend thanks to all who came to the live show.6:42 - 37:15 - We discuss Nic Cage's latest Flop House joint, Trespass, which approached Delgo levels of failure.37:16 - 39:50 - Final judgments39:51 - 52:55  - Flop House Movie Mailbag52:56 - 57:00 - The sad bastards recommend.57:01 - 59:27- Frackcast, theme, and outtakes.]]>",yes,"dan,film,good,cage,house,comedy,movies,humor,review,bad,nicholas,its,nic,so,elliott,mccoy,trespass,flop,kalan,zhubin,parang",2017-12-11
94,The Flop House: Episode #94 - Conan the Barbarian,2012-01-14,2012-01-14T03:22:31Z,58.6,"0:00 - 0:32 - Introduction and theme.0:33 - 2:30 - A lot of nonsense about bears.0:33 - 2:56 - The usual bullshit.2:57 - 32:08 - Conan hears the lamentations of the Flop House.32:09 - 38:24 - Final judgments38:251 - 52:34  - Flop House Movie Mailbag52:35 - 54:36 - We plug our LIVE EVENT.54:37 - 57:01 - The sad bastards recommend.57:02 - 58:35- Goodbyes, theme, and outtakes.]]>",yes,"dan,the,film,comedy,movies,humor,review,conan,bad,stuart,wellington,elliott,mccoy,barbarian,kalan",2017-12-11
93,The Flop House: Episode #93 - Green Lantern,2011-12-21,2011-12-21T18:34:55Z,57.88333333333333,"0:00 - 0:32 - Introduction and theme.0:33 - 2:56 - The usual bullshit.2:57 - 36:23 - Look! Up in the air! It's a Granny Smith apple! It's Kermit! No, it's the GREEN LANTERN!36:24 - 40:20 - Final judgments40:21 - 52:55  - Flop House Movie Mailbag52:56 - 56:25 - We plug our LIVE EVENT.56:26 - 57:52 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,comedy,movies,comics,humor,superhero,green,bad,stuart,lantern,wellington,elliott,mccoy,kalan",2017-12-11
92,The Flop House: Episode #92 - Country Strong,2011-12-04,2011-12-04T22:57:50Z,62,"0:00 - 0:33 - Introduction and theme.0:34 - 4:03 - A little discussion of Stuart's wedding and related matters.4:04 - 34:24 - Kevin James tries so hard, bless his giant heart.34:25 - 36:45 - Final judgments36:46 - 41:46 -  Business matters, discussion of the Flop House Wiki, and the wedding of Elliott's REAL best friend.41:47 - 55:09 - Flop House Movie Mailbag55:10 - 1:00:31 - The sad bastards recommend1:00:32 - 1:01:59 - Goodbyes, theme, and outtakes.]]>",yes,"dan,film,country,comedy,movies,strong,humor,review,bad,stuart,wellington,elliott,mccoy,kalan",2017-12-11
91,The Flop House: Episode #91 - Zookeeper,2011-11-21,2011-11-21T20:01:09Z,64.68333333333334,"0:00 - 0:34 - Introduction and theme.0:35 - 6:43 - We introduce our guest host, Hallie Haglund -- Daily Show writer, Dan-and-Elliott friend, and Elliott's office-mate --who regales us with embarrassing KalanTales.6:44 - 42:50 - Kevin James tries so hard, bless his giant heart.42:51 - 46:00 - Final judgments46:01 - 58:37 - Flop House Movie Mailbag58:38 - 1:02:57 - The sad bastards recommend1:02:58 - 1:04:40 - Goodbyes, theme, and outtakes.]]>",yes,"dan,james,film,kevin,comedy,movies,humor,review,bad,elliott,mccoy,haglund,zookeeper,kalan,hallie",2017-12-11
